,Date,Store,DayOfWeek,Sales,Open,Promo,StateHoliday,SchoolHoliday
542262,2014-05-02,6.0,5.0,6945.0,1.0,1.0,,0.0
542263,2014-05-02,8.0,5.0,6775.0,1.0,1.0,0,1.0
542264,2014-05-02,9.0,5.0,9004.0,1.0,1.0,0,0.0
542265,2014-05-02,10.0,5.0,8145.0,1.0,1.0,0,1.0
542266,2014-05-02,,5.0,11968.0,1.0,1.0,0,1.0
542267,2014-05-02,12.0,5.0,10426.0,1.0,1.0,0,1.0
542268,2014-05-02,13.0,5.0,6183.0,1.0,1.0,0,0.0
542269,2014-05-02,7.0,5.0,16037.0,1.0,1.0,0,1.0
542270,2014-05-02,67.0,5.0,11174.0,,1.0,0,0.0
542271,2014-05-02,32.0,5.0,5154.0,1.0,1.0,0,0.0
542272,2014-05-02,34.0,5.0,11665.0,,1.0,0,1.0
542273,2014-05-02,65.0,5.0,7932.0,1.0,1.0,0,0.0
542274,2014-05-02,64.0,5.0,15644.0,1.0,1.0,0,0.0
542275,2014-05-02,63.0,5.0,11052.0,1.0,1.0,0,1.0
542276,2014-05-02,62.0,5.0,9348.0,1.0,1.0,0,0.0
542277,2014-05-02,61.0,5.0,6892.0,1.0,1.0,0,0.0
542278,2014-05-02,60.0,5.0,11762.0,1.0,1.0,0,0.0
542280,2014-05-02,58.0,5.0,9225.0,1.0,1.0,0,0.0
542281,2014-05-02,57.0,5.0,16958.0,1.0,1.0,0,0.0
542282,2014-05-02,56.0,5.0,10702.0,1.0,1.0,0,0.0
542283,2014-05-02,55.0,5.0,6480.0,1.0,1.0,,0.0
542284,2014-05-02,54.0,5.0,13767.0,1.0,1.0,0,0.0
542286,2014-05-02,52.0,5.0,8459.0,1.0,1.0,0,0.0
542287,2014-05-02,51.0,5.0,11078.0,1.0,1.0,0,0.0
542288,2014-05-02,50.0,,6083.0,1.0,1.0,0,0.0
542289,2014-05-02,49.0,5.0,9553.0,1.0,1.0,0,0.0
542290,2014-05-02,35.0,5.0,15502.0,1.0,1.0,0,0.0
542291,2014-05-02,36.0,5.0,11785.0,1.0,1.0,0,0.0
542292,2014-05-02,37.0,5.0,12524.0,1.0,1.0,0,0.0
542293,2014-05-02,38.0,5.0,9761.0,1.0,1.0,0,0.0
542294,2014-05-02,39.0,5.0,6470.0,1.0,1.0,0,0.0
542295,2014-05-02,40.0,5.0,6043.0,1.0,1.0,0,0.0
542296,2014-05-02,33.0,5.0,11604.0,1.0,1.0,0,0.0
542297,2014-05-02,41.0,5.0,8251.0,1.0,1.0,0,0.0
542298,2014-05-02,43.0,5.0,11606.0,1.0,1.0,0,0.0
542299,2014-05-02,44.0,5.0,7883.0,1.0,1.0,0,1.0
542301,2014-05-02,46.0,5.0,9165.0,1.0,1.0,0,0.0
542302,2014-05-02,47.0,5.0,9375.0,1.0,1.0,0,1.0
542303,2014-05-02,48.0,5.0,5194.0,1.0,1.0,0,1.0
542304,2014-05-02,42.0,5.0,14854.0,1.0,1.0,0,0.0
542305,2014-05-02,278.0,,10754.0,1.0,1.0,0,1.0
542306,2014-05-02,137.0,5.0,12523.0,1.0,1.0,0,0.0
542307,2014-05-02,139.0,5.0,8654.0,1.0,1.0,0,0.0
542308,2014-05-02,241.0,5.0,10077.0,1.0,1.0,0,0.0
542309,2014-05-02,240.0,5.0,5893.0,1.0,1.0,0,1.0
542311,2014-05-02,238.0,5.0,10173.0,1.0,1.0,0,0.0
542312,2014-05-02,237.0,5.0,5954.0,1.0,1.0,0,1.0
542313,2014-05-02,236.0,5.0,10023.0,1.0,1.0,0,1.0
542314,2014-05-02,235.0,5.0,10031.0,1.0,1.0,0,0.0
542315,2014-05-02,234.0,5.0,17851.0,1.0,1.0,0,0.0
542316,2014-05-02,233.0,5.0,14148.0,1.0,1.0,0,0.0
542317,2014-05-02,232.0,5.0,6014.0,1.0,,0,0.0
542318,2014-05-02,231.0,5.0,6693.0,1.0,1.0,0,0.0
542319,2014-05-02,230.0,5.0,11280.0,1.0,1.0,0,1.0
542320,2014-05-02,229.0,5.0,14195.0,1.0,1.0,0,0.0
542321,2014-05-02,228.0,5.0,10307.0,,1.0,0,0.0
542322,2014-05-02,227.0,5.0,9094.0,1.0,1.0,0,0.0
542323,2014-05-02,226.0,5.0,10654.0,1.0,1.0,0,0.0
542324,2014-05-02,225.0,5.0,8091.0,1.0,1.0,0,0.0
542325,2014-05-02,211.0,5.0,16455.0,1.0,1.0,0,1.0
542326,2014-05-02,212.0,5.0,7424.0,1.0,1.0,0,1.0
542327,2014-05-02,213.0,5.0,13375.0,1.0,1.0,0,0.0
542328,2014-05-02,214.0,5.0,14048.0,1.0,1.0,0,0.0
542330,2014-05-02,216.0,5.0,8467.0,1.0,1.0,0,0.0
542331,2014-05-02,242.0,5.0,6650.0,1.0,1.0,0,0.0
542332,2014-05-02,217.0,5.0,6370.0,1.0,1.0,0,1.0
542333,2014-05-02,219.0,5.0,4144.0,1.0,1.0,0,0.0
542334,2014-05-02,,5.0,6595.0,1.0,1.0,0,0.0
542335,2014-05-02,221.0,,8418.0,1.0,1.0,0,1.0
542336,2014-05-02,222.0,5.0,7008.0,1.0,1.0,0,1.0
542337,2014-05-02,223.0,5.0,12091.0,1.0,1.0,0,1.0
542338,2014-05-02,224.0,5.0,10458.0,1.0,1.0,0,0.0
542339,2014-05-02,218.0,5.0,6169.0,1.0,1.0,0,
542340,2014-05-02,210.0,5.0,4915.0,1.0,1.0,0,0.0
542341,2014-05-02,243.0,5.0,9234.0,1.0,1.0,0,0.0
542342,2014-05-02,245.0,5.0,12954.0,1.0,1.0,0,0.0
542343,2014-05-02,276.0,5.0,6154.0,,1.0,0,0.0
542344,2014-05-02,275.0,5.0,10886.0,1.0,1.0,0,0.0
542345,2014-05-02,274.0,5.0,3864.0,1.0,1.0,0,0.0
542346,2014-05-02,273.0,5.0,10146.0,1.0,1.0,0,0.0
542347,2014-05-02,272.0,5.0,9509.0,1.0,1.0,0,0.0
542348,2014-05-02,271.0,5.0,12121.0,1.0,1.0,0,0.0
542349,2014-05-02,270.0,5.0,12839.0,1.0,1.0,0,1.0
542350,2014-05-02,269.0,5.0,14606.0,,1.0,0,0.0
542351,2014-05-02,268.0,5.0,7452.0,1.0,,0,1.0
542352,2014-05-02,267.0,5.0,16106.0,1.0,1.0,0,1.0
542353,2014-05-02,266.0,5.0,5002.0,1.0,1.0,0,0.0
542354,2014-05-02,265.0,,6947.0,1.0,1.0,0,0.0
542355,2014-05-02,264.0,5.0,9692.0,1.0,1.0,0,1.0
542356,2014-05-02,263.0,5.0,4732.0,1.0,1.0,0,0.0
542357,2014-05-02,262.0,5.0,23463.0,1.0,1.0,0,1.0
542358,2014-05-02,261.0,5.0,19158.0,,1.0,0,1.0
542359,2014-05-02,260.0,5.0,7930.0,1.0,1.0,0,1.0
542360,2014-05-02,246.0,5.0,11330.0,1.0,1.0,0,1.0
542361,2014-05-02,247.0,5.0,12233.0,1.0,1.0,0,0.0
542362,2014-05-02,248.0,5.0,12177.0,1.0,1.0,0,1.0
542363,2014-05-02,249.0,5.0,8263.0,1.0,1.0,0,1.0
542364,2014-05-02,250.0,5.0,11871.0,1.0,1.0,0,0.0
542365,2014-05-02,251.0,5.0,26998.0,1.0,1.0,0,0.0
542366,2014-05-02,244.0,5.0,7066.0,1.0,1.0,0,0.0
542367,2014-05-02,252.0,5.0,13311.0,1.0,1.0,,0.0
542368,2014-05-02,254.0,5.0,4337.0,1.0,1.0,0,0.0
542369,2014-05-02,255.0,5.0,8373.0,1.0,1.0,0,0.0
542370,2014-05-02,256.0,5.0,14054.0,1.0,1.0,0,0.0
542371,2014-05-02,257.0,5.0,6875.0,1.0,1.0,0,1.0
542372,2014-05-02,258.0,5.0,8894.0,1.0,1.0,0,0.0
542374,2014-05-02,253.0,5.0,9285.0,1.0,1.0,0,0.0
542375,2014-05-02,138.0,5.0,10241.0,1.0,1.0,0,0.0
542376,2014-05-02,209.0,5.0,9920.0,1.0,1.0,0,1.0
542377,2014-05-02,207.0,5.0,16083.0,1.0,1.0,0,1.0
542378,2014-05-02,171.0,5.0,12565.0,1.0,1.0,0,0.0
542379,2014-05-02,170.0,5.0,8291.0,1.0,1.0,0,0.0
542381,2014-05-02,168.0,5.0,10779.0,1.0,1.0,0,0.0
542382,2014-05-02,167.0,5.0,14538.0,1.0,1.0,0,0.0
542383,2014-05-02,166.0,5.0,9243.0,1.0,1.0,0,0.0
542384,2014-05-02,165.0,,5846.0,,1.0,0,0.0
542385,2014-05-02,164.0,5.0,9318.0,1.0,1.0,0,0.0
542386,2014-05-02,163.0,5.0,8918.0,1.0,1.0,0,1.0
542387,2014-05-02,162.0,5.0,12720.0,1.0,1.0,0,0.0
542388,2014-05-02,161.0,5.0,10408.0,,1.0,0,0.0
542389,2014-05-02,160.0,5.0,7952.0,1.0,1.0,0,0.0
542390,2014-05-02,,,11989.0,1.0,1.0,0,0.0
542391,2014-05-02,158.0,5.0,10432.0,1.0,1.0,0,0.0
542392,2014-05-02,157.0,5.0,13299.0,1.0,1.0,0,0.0
542393,2014-05-02,156.0,5.0,9737.0,1.0,1.0,0,1.0
542394,2014-05-02,155.0,5.0,11819.0,1.0,,0,0.0
542395,2014-05-02,141.0,5.0,8324.0,1.0,1.0,0,0.0
542396,2014-05-02,142.0,5.0,6291.0,1.0,1.0,0,0.0
542397,2014-05-02,143.0,5.0,10068.0,,1.0,0,0.0
542398,2014-05-02,144.0,5.0,12613.0,1.0,1.0,0,0.0
542399,2014-05-02,145.0,5.0,9179.0,1.0,1.0,0,0.0
542400,2014-05-02,146.0,5.0,11799.0,1.0,1.0,0,0.0
542401,2014-05-02,172.0,5.0,8361.0,1.0,1.0,0,0.0
542402,2014-05-02,147.0,5.0,11975.0,1.0,1.0,0,0.0
542403,2014-05-02,149.0,5.0,8439.0,1.0,1.0,0,0.0
542404,2014-05-02,,5.0,13542.0,1.0,1.0,0,1.0
542405,2014-05-02,151.0,5.0,11064.0,1.0,1.0,0,0.0
542406,2014-05-02,152.0,5.0,8391.0,1.0,1.0,0,0.0
542407,2014-05-02,153.0,5.0,11040.0,1.0,1.0,0,0.0
542408,2014-05-02,154.0,5.0,12262.0,1.0,1.0,0,0.0
542409,2014-05-02,148.0,5.0,10983.0,1.0,1.0,0,1.0
542410,2014-05-02,208.0,5.0,4862.0,1.0,1.0,0,1.0
542411,2014-05-02,173.0,,11016.0,1.0,1.0,0,1.0
542413,2014-05-02,206.0,5.0,10760.0,1.0,1.0,0,0.0
542414,2014-05-02,205.0,5.0,8305.0,1.0,1.0,0,1.0
542415,2014-05-02,204.0,5.0,7636.0,1.0,1.0,0,0.0
542416,2014-05-02,203.0,5.0,9873.0,1.0,1.0,0,0.0
542417,2014-05-02,202.0,5.0,8470.0,1.0,1.0,0,0.0
542418,2014-05-02,201.0,5.0,8178.0,1.0,1.0,0,0.0
542419,2014-05-02,200.0,5.0,10966.0,1.0,1.0,0,0.0
542420,2014-05-02,199.0,5.0,11715.0,1.0,1.0,0,0.0
542421,2014-05-02,198.0,5.0,4094.0,1.0,1.0,0,1.0
542422,2014-05-02,197.0,5.0,11444.0,1.0,1.0,0,1.0
542423,2014-05-02,196.0,5.0,7567.0,1.0,1.0,0,1.0
542424,2014-05-02,195.0,5.0,14967.0,1.0,1.0,0,0.0
542425,2014-05-02,,5.0,7217.0,1.0,1.0,0,0.0
542426,2014-05-02,193.0,5.0,6806.0,1.0,1.0,0,0.0
542427,2014-05-02,192.0,5.0,11899.0,1.0,1.0,0,0.0
542428,2014-05-02,191.0,5.0,7805.0,1.0,1.0,0,0.0
542429,2014-05-02,190.0,5.0,10086.0,,1.0,0,0.0
542430,2014-05-02,176.0,5.0,8078.0,1.0,1.0,0,0.0
542431,2014-05-02,177.0,5.0,5099.0,1.0,1.0,0,0.0
542432,2014-05-02,178.0,5.0,16046.0,1.0,,0,0.0
542433,2014-05-02,179.0,5.0,11000.0,1.0,1.0,0,0.0
542435,2014-05-02,181.0,5.0,10470.0,1.0,,0,0.0
542436,2014-05-02,174.0,5.0,8803.0,1.0,1.0,0,0.0
542437,2014-05-02,182.0,5.0,8637.0,1.0,1.0,0,0.0
542438,2014-05-02,184.0,5.0,10189.0,1.0,1.0,0,0.0
542439,2014-05-02,185.0,5.0,11620.0,,1.0,0,1.0
542440,2014-05-02,186.0,5.0,5125.0,1.0,1.0,0,0.0
542441,2014-05-02,187.0,5.0,8856.0,1.0,1.0,0,1.0
542442,2014-05-02,188.0,5.0,7483.0,1.0,1.0,0,0.0
542443,2014-05-02,,5.0,13343.0,,1.0,0,0.0
542444,2014-05-02,183.0,5.0,6784.0,1.0,1.0,0,0.0
542445,2014-05-02,557.0,5.0,6160.0,1.0,1.0,0,0.0
542446,2014-05-02,558.0,5.0,5019.0,1.0,1.0,,1.0
542447,2014-05-02,559.0,5.0,7626.0,1.0,1.0,0,0.0
542448,2014-05-02,939.0,5.0,10564.0,,1.0,0,0.0
542449,2014-05-02,938.0,5.0,14197.0,1.0,1.0,0,1.0
542450,2014-05-02,937.0,5.0,11601.0,1.0,1.0,,0.0
542451,2014-05-02,936.0,5.0,9075.0,1.0,1.0,0,0.0
542452,2014-05-02,935.0,5.0,8561.0,1.0,1.0,0,1.0
542453,2014-05-02,934.0,5.0,10097.0,1.0,1.0,0,0.0
542454,2014-05-02,933.0,5.0,9894.0,1.0,1.0,0,0.0
542455,2014-05-02,932.0,,10397.0,1.0,1.0,0,0.0
542456,2014-05-02,931.0,5.0,5771.0,1.0,1.0,0,1.0
542457,2014-05-02,930.0,5.0,11176.0,1.0,1.0,0,0.0
542458,2014-05-02,929.0,5.0,8594.0,1.0,1.0,0,1.0
542459,2014-05-02,928.0,5.0,11732.0,1.0,1.0,0,0.0
542460,2014-05-02,927.0,5.0,9470.0,1.0,1.0,0,0.0
542461,2014-05-02,926.0,5.0,12214.0,1.0,1.0,0,0.0
542462,2014-05-02,940.0,5.0,11267.0,1.0,1.0,0,0.0
542463,2014-05-02,925.0,5.0,11505.0,,1.0,0,0.0
542464,2014-05-02,923.0,5.0,7321.0,1.0,,0,1.0
542465,2014-05-02,922.0,5.0,11276.0,1.0,1.0,0,0.0
542466,2014-05-02,921.0,5.0,11863.0,1.0,,0,
542467,2014-05-02,,5.0,7966.0,1.0,1.0,0,0.0
542468,2014-05-02,919.0,5.0,6770.0,1.0,1.0,0,0.0
542469,2014-05-02,918.0,5.0,7719.0,1.0,1.0,0,0.0
542470,2014-05-02,917.0,5.0,10653.0,1.0,1.0,0,0.0
542471,2014-05-02,916.0,5.0,8167.0,1.0,1.0,0,0.0
542472,2014-05-02,915.0,5.0,9462.0,1.0,1.0,0,0.0
542473,2014-05-02,914.0,5.0,13983.0,1.0,1.0,0,1.0
542474,2014-05-02,913.0,5.0,13567.0,1.0,1.0,0,0.0
542475,2014-05-02,,5.0,8516.0,1.0,1.0,0,1.0
542476,2014-05-02,911.0,5.0,14090.0,1.0,1.0,0,1.0
542477,2014-05-02,910.0,5.0,8235.0,1.0,,0,0.0
542478,2014-05-02,924.0,5.0,7877.0,1.0,1.0,0,0.0
542479,2014-05-02,941.0,5.0,6702.0,1.0,1.0,0,0.0
542480,2014-05-02,942.0,5.0,9239.0,1.0,1.0,0,0.0
542481,2014-05-02,943.0,5.0,10331.0,1.0,,0,0.0
542482,2014-05-02,974.0,5.0,13973.0,1.0,1.0,0,0.0
542483,2014-05-02,973.0,5.0,10925.0,1.0,1.0,0,0.0
542484,2014-05-02,972.0,5.0,4960.0,1.0,1.0,0,0.0
542485,2014-05-02,971.0,5.0,13682.0,1.0,1.0,0,1.0
542486,2014-05-02,970.0,5.0,4554.0,1.0,1.0,0,0.0
542487,2014-05-02,969.0,5.0,4727.0,1.0,1.0,0,0.0
542488,2014-05-02,968.0,5.0,10205.0,1.0,1.0,0,0.0
542489,2014-05-02,967.0,5.0,12153.0,1.0,1.0,0,0.0
542490,2014-05-02,966.0,5.0,7015.0,1.0,1.0,,0.0
542491,2014-05-02,965.0,5.0,14255.0,1.0,1.0,0,0.0
542492,2014-05-02,964.0,5.0,13823.0,1.0,1.0,0,0.0
542493,2014-05-02,963.0,5.0,14760.0,1.0,1.0,0,0.0
542494,2014-05-02,962.0,5.0,10737.0,1.0,1.0,0,0.0
542495,2014-05-02,961.0,,9813.0,1.0,1.0,0,0.0
542496,2014-05-02,960.0,5.0,8086.0,1.0,1.0,0,0.0
542497,2014-05-02,959.0,5.0,10558.0,1.0,1.0,0,1.0
542498,2014-05-02,958.0,5.0,4833.0,1.0,1.0,0,1.0
542499,2014-05-02,944.0,5.0,13173.0,1.0,1.0,0,1.0
542500,2014-05-02,945.0,5.0,5956.0,1.0,1.0,0,1.0
542501,2014-05-02,946.0,5.0,6064.0,1.0,1.0,,0.0
542502,2014-05-02,947.0,5.0,11843.0,1.0,1.0,0,0.0
542503,2014-05-02,948.0,5.0,7505.0,1.0,1.0,0,0.0
542504,2014-05-02,949.0,5.0,7224.0,1.0,1.0,0,1.0
542505,2014-05-02,909.0,5.0,12612.0,,1.0,0,0.0
542506,2014-05-02,950.0,5.0,8414.0,1.0,1.0,0,0.0
542507,2014-05-02,952.0,5.0,8574.0,1.0,1.0,0,0.0
542509,2014-05-02,954.0,5.0,11257.0,1.0,1.0,0,0.0
542510,2014-05-02,955.0,5.0,7885.0,1.0,1.0,0,0.0
542511,2014-05-02,956.0,5.0,5249.0,1.0,1.0,0,0.0
542512,2014-05-02,957.0,5.0,10275.0,1.0,1.0,0,1.0
542513,2014-05-02,951.0,5.0,11587.0,1.0,1.0,0,0.0
542514,2014-05-02,908.0,5.0,7195.0,1.0,1.0,0,0.0
542515,2014-05-02,907.0,5.0,9224.0,1.0,1.0,0,0.0
542516,2014-05-02,906.0,5.0,18124.0,1.0,1.0,0,0.0
542517,2014-05-02,870.0,5.0,8821.0,1.0,1.0,0,1.0
542518,2014-05-02,869.0,5.0,9159.0,1.0,1.0,0,0.0
542519,2014-05-02,868.0,5.0,14261.0,1.0,1.0,0,0.0
542520,2014-05-02,867.0,5.0,7378.0,1.0,1.0,0,1.0
542521,2014-05-02,866.0,5.0,9558.0,1.0,1.0,0,0.0
542522,2014-05-02,865.0,5.0,11455.0,1.0,1.0,0,0.0
542523,2014-05-02,,5.0,4609.0,1.0,1.0,0,0.0
542524,2014-05-02,863.0,5.0,15208.0,1.0,1.0,0,1.0
542525,2014-05-02,862.0,5.0,12457.0,1.0,1.0,0,1.0
542526,2014-05-02,861.0,5.0,4507.0,1.0,1.0,0,0.0
542527,2014-05-02,860.0,5.0,9186.0,1.0,1.0,0,1.0
542528,2014-05-02,,5.0,10284.0,1.0,1.0,0,0.0
542529,2014-05-02,858.0,5.0,6073.0,1.0,1.0,0,0.0
542530,2014-05-02,857.0,5.0,11051.0,1.0,1.0,0,0.0
542531,2014-05-02,856.0,5.0,10189.0,1.0,1.0,0,1.0
542532,2014-05-02,855.0,5.0,7493.0,1.0,1.0,0,0.0
542534,2014-05-02,840.0,5.0,9291.0,1.0,1.0,0,1.0
542535,2014-05-02,841.0,5.0,4885.0,1.0,1.0,0,0.0
542536,2014-05-02,842.0,5.0,29195.0,1.0,1.0,0,0.0
542537,2014-05-02,843.0,5.0,16342.0,1.0,1.0,0,1.0
542538,2014-05-02,844.0,5.0,6140.0,1.0,1.0,0,0.0
542539,2014-05-02,845.0,5.0,7820.0,1.0,1.0,0,0.0
542540,2014-05-02,871.0,5.0,9273.0,1.0,1.0,,0.0
542541,2014-05-02,846.0,5.0,15709.0,1.0,1.0,0,0.0
542542,2014-05-02,,5.0,10440.0,1.0,1.0,0,0.0
542543,2014-05-02,849.0,5.0,13338.0,1.0,1.0,0,1.0
542545,2014-05-02,851.0,5.0,9204.0,1.0,1.0,0,0.0
542546,2014-05-02,852.0,5.0,6485.0,1.0,1.0,0,0.0
542547,2014-05-02,853.0,5.0,13840.0,1.0,1.0,0,0.0
542548,2014-05-02,847.0,5.0,10650.0,1.0,1.0,0,0.0
542549,2014-05-02,975.0,5.0,11328.0,1.0,1.0,0,0.0
542550,2014-05-02,872.0,5.0,14437.0,1.0,1.0,0,0.0
542551,2014-05-02,874.0,5.0,7379.0,1.0,1.0,0,1.0
542552,2014-05-02,905.0,5.0,10459.0,1.0,1.0,0,0.0
542553,2014-05-02,904.0,5.0,9483.0,1.0,1.0,0,0.0
542554,2014-05-02,903.0,5.0,18055.0,1.0,1.0,0,0.0
542555,2014-05-02,902.0,5.0,6072.0,1.0,1.0,,0.0
542556,2014-05-02,901.0,5.0,9743.0,1.0,1.0,0,1.0
542557,2014-05-02,900.0,5.0,7794.0,1.0,1.0,0,0.0
542558,2014-05-02,,5.0,8348.0,1.0,1.0,0,0.0
542559,2014-05-02,898.0,5.0,10256.0,1.0,1.0,0,1.0
542560,2014-05-02,897.0,5.0,4814.0,1.0,1.0,0,0.0
542561,2014-05-02,896.0,5.0,9839.0,1.0,1.0,0,1.0
542562,2014-05-02,895.0,5.0,13759.0,1.0,1.0,0,0.0
542563,2014-05-02,894.0,5.0,13249.0,1.0,1.0,0,0.0
542564,2014-05-02,893.0,5.0,7291.0,1.0,1.0,0,0.0
542565,2014-05-02,892.0,5.0,12600.0,1.0,1.0,0,0.0
542566,2014-05-02,891.0,5.0,12465.0,1.0,1.0,0,0.0
542567,2014-05-02,890.0,5.0,9141.0,1.0,1.0,0,0.0
542568,2014-05-02,,5.0,7037.0,1.0,1.0,0,0.0
542569,2014-05-02,875.0,5.0,7447.0,1.0,1.0,0,
542570,2014-05-02,876.0,5.0,12922.0,1.0,1.0,0,0.0
542571,2014-05-02,877.0,5.0,8903.0,1.0,1.0,0,1.0
542572,2014-05-02,878.0,5.0,13261.0,1.0,1.0,0,0.0
542573,2014-05-02,879.0,5.0,4942.0,1.0,1.0,0,0.0
542574,2014-05-02,880.0,5.0,10065.0,1.0,1.0,0,0.0
542575,2014-05-02,873.0,5.0,4866.0,1.0,1.0,0,
542576,2014-05-02,881.0,5.0,6331.0,1.0,1.0,0,0.0
542577,2014-05-02,883.0,5.0,6537.0,1.0,1.0,0,0.0
542579,2014-05-02,885.0,5.0,6165.0,1.0,1.0,0,0.0
542580,2014-05-02,886.0,5.0,8907.0,1.0,1.0,0,0.0
542581,2014-05-02,887.0,5.0,10422.0,1.0,1.0,0,0.0
542582,2014-05-02,888.0,5.0,12806.0,1.0,1.0,0,1.0
542583,2014-05-02,882.0,5.0,8651.0,1.0,1.0,0,0.0
542584,2014-05-02,976.0,5.0,11359.0,1.0,1.0,0,0.0
542585,2014-05-02,977.0,5.0,7281.0,1.0,1.0,0,0.0
542586,2014-05-02,978.0,5.0,12271.0,1.0,1.0,0,0.0
542587,2014-05-02,,5.0,12929.0,1.0,1.0,0,0.0
542588,2014-05-02,1078.0,5.0,10713.0,1.0,1.0,0,0.0
542589,2014-05-02,1077.0,5.0,6617.0,1.0,1.0,0,0.0
542590,2014-05-02,1076.0,5.0,5708.0,1.0,1.0,0,0.0
542591,2014-05-02,1075.0,5.0,13207.0,1.0,1.0,0,1.0
542592,2014-05-02,1074.0,5.0,9208.0,1.0,1.0,0,0.0
542593,2014-05-02,1073.0,5.0,9111.0,1.0,1.0,0,0.0
542594,2014-05-02,1072.0,5.0,8453.0,1.0,1.0,0,0.0
542596,2014-05-02,,5.0,11680.0,1.0,1.0,0,1.0
542597,2014-05-02,1069.0,5.0,7339.0,,1.0,0,1.0
542598,2014-05-02,1068.0,5.0,8114.0,1.0,1.0,0,0.0
542599,2014-05-02,1067.0,5.0,8691.0,1.0,1.0,0,0.0
542600,2014-05-02,1066.0,5.0,15441.0,1.0,1.0,0,0.0
542601,2014-05-02,1065.0,5.0,6380.0,1.0,1.0,0,0.0
542602,2014-05-02,1064.0,5.0,13559.0,1.0,1.0,0,0.0
542603,2014-05-02,1063.0,5.0,6015.0,1.0,1.0,0,1.0
542604,2014-05-02,1049.0,5.0,5514.0,1.0,1.0,0,0.0
542605,2014-05-02,1050.0,5.0,12525.0,,1.0,0,0.0
542606,2014-05-02,1051.0,5.0,10118.0,1.0,1.0,0,0.0
542607,2014-05-02,1052.0,,11167.0,1.0,1.0,0,0.0
542608,2014-05-02,1053.0,5.0,13151.0,1.0,1.0,0,1.0
542609,2014-05-02,1054.0,5.0,8556.0,1.0,1.0,0,1.0
542610,2014-05-02,1080.0,5.0,13718.0,1.0,1.0,0,0.0
542611,2014-05-02,1055.0,5.0,11855.0,1.0,1.0,0,1.0
542612,2014-05-02,1057.0,5.0,8733.0,,1.0,0,1.0
542614,2014-05-02,1059.0,5.0,12037.0,1.0,1.0,0,1.0
542615,2014-05-02,1060.0,5.0,11353.0,1.0,1.0,0,0.0
542616,2014-05-02,1061.0,5.0,11153.0,1.0,1.0,0,0.0
542617,2014-05-02,1062.0,5.0,9078.0,1.0,1.0,0,0.0
542618,2014-05-02,1056.0,5.0,5636.0,1.0,1.0,0,0.0
542619,2014-05-02,1048.0,5.0,11770.0,1.0,1.0,0,1.0
542620,2014-05-02,1081.0,5.0,7991.0,1.0,1.0,0,1.0
542621,2014-05-02,1083.0,5.0,6571.0,1.0,1.0,0,0.0
542622,2014-05-02,1114.0,5.0,28402.0,1.0,1.0,0,1.0
542623,2014-05-02,1113.0,5.0,8749.0,1.0,1.0,0,1.0
542624,2014-05-02,1112.0,5.0,15988.0,1.0,1.0,0,0.0
542625,2014-05-02,1111.0,5.0,8298.0,1.0,1.0,0,0.0
542626,2014-05-02,1110.0,5.0,5994.0,1.0,1.0,0,1.0
542627,2014-05-02,1109.0,5.0,6844.0,1.0,1.0,0,0.0
542628,2014-05-02,1108.0,5.0,8510.0,1.0,1.0,0,0.0
542629,2014-05-02,1107.0,5.0,9357.0,1.0,1.0,0,
542630,2014-05-02,1106.0,5.0,6569.0,1.0,1.0,0,1.0
542631,2014-05-02,1105.0,5.0,6616.0,1.0,1.0,0,0.0
542632,2014-05-02,1104.0,5.0,8666.0,1.0,1.0,0,0.0
542633,2014-05-02,1103.0,5.0,6828.0,1.0,1.0,0,0.0
542634,2014-05-02,1102.0,5.0,8763.0,1.0,1.0,0,0.0
542635,2014-05-02,1101.0,5.0,14372.0,1.0,1.0,0,1.0
542637,2014-05-02,1099.0,5.0,11433.0,1.0,1.0,0,1.0
542638,2014-05-02,1098.0,5.0,6978.0,1.0,1.0,0,0.0
542639,2014-05-02,1084.0,5.0,8801.0,1.0,1.0,0,0.0
542640,2014-05-02,1085.0,5.0,11038.0,1.0,1.0,0,1.0
542641,2014-05-02,1086.0,5.0,9708.0,1.0,1.0,0,0.0
542642,2014-05-02,1087.0,5.0,9235.0,1.0,1.0,0,1.0
542643,2014-05-02,1088.0,5.0,7930.0,1.0,1.0,0,0.0
542644,2014-05-02,1089.0,5.0,15440.0,1.0,1.0,0,0.0
542645,2014-05-02,1082.0,5.0,11771.0,1.0,1.0,0,0.0
542646,2014-05-02,1090.0,5.0,9813.0,1.0,1.0,0,0.0
542647,2014-05-02,1092.0,5.0,15432.0,1.0,1.0,0,0.0
542648,2014-05-02,1093.0,5.0,13745.0,1.0,1.0,0,0.0
542649,2014-05-02,1094.0,5.0,6349.0,1.0,1.0,0,0.0
542650,2014-05-02,1095.0,5.0,6806.0,1.0,1.0,0,1.0
542651,2014-05-02,1096.0,5.0,8136.0,1.0,1.0,0,0.0
542652,2014-05-02,,5.0,10409.0,1.0,,0,0.0
542653,2014-05-02,1091.0,,11932.0,1.0,1.0,0,1.0
542654,2014-05-02,839.0,5.0,7085.0,1.0,1.0,0,1.0
542655,2014-05-02,1047.0,5.0,6192.0,1.0,1.0,0,0.0
542656,2014-05-02,1045.0,5.0,14608.0,1.0,1.0,0,1.0
542657,2014-05-02,1009.0,5.0,5863.0,1.0,1.0,0,0.0
